"","egoID","from.alter","alt.alt.tie","egoalt_relation","egoalt_relate_othr","alter.initial","to.alter"
"13917",1743,"174302",NA,"1","","at","174309"
"13927",1744,"174402",NA,"6","","em","174409"
"13937",1745,"174502",7,"1","","sp","174509"
"13957",1748,"174802",10,"3","","ac","174809"
"13967",1749,"174902",4,"1","","cb","174909"
"13977",1750,"175002",NA,"8","academic","cd","175009"
"13987",1751,"175102",9,"1","","td","175109"
"13997",1752,"175202",NA,"8","academic","cd","175209"
"14007",1753,"175302",NA,"4","","pt","175309"
"14017",1755,"175502",NA,"1","","jm","175509"
"14027",1757,"175702",4,"1","","ks","175709"
"14037",1758,"175802",NA,"1","","kz","175809"
"14047",1759,"175902",NA,"1","","plf","175909"
"14057",1760,"176002",10,"3","","em","176009"
"14067",1762,"176202",NA,"1","","father ","176209"
"14077",1763,"176302",NA,"1","","dad","176309"
"14087",1764,"176402",NA,"5","","sw","176409"
"14097",1766,"176602",NA,"1","","mm","176609"
"14107",1770,"177002",NA,"1","","cc","177009"
"14117",1771,"177102",2,"1","","pp","177109"
"14127",1772,"177202",NA,"1","","rh","177209"
"14137",1774,"177402",NA,"4","","dt","177409"
"14147",1775,"177502",10,"8","academic","bl","177509"
"14157",1776,"177602",NA,"1","","gp","177609"
"14167",1778,"177802",NA,"4","","mm","177809"
"14177",1781,"178102",NA,"1","","gt","178109"
"14187",1783,"178302",NA,"4","","jm","178309"
"14197",1784,"178402",NA,"4","","jm","178409"
"14207",1785,"178502",NA,"3","","jb","178509"
"14217",1811,"181102",NA,"1","","rp","181109"
"14227",1812,"181202",NA,"5","","bj","181209"
"14237",1813,"181302",NA,"5","","oo","181309"
"14247",1815,"181502",0,"3","","js","181509"
"14257",1816,"181602",NA,"6","","sg","181609"
"14267",1817,"181702",10,"1","","bm","181709"
"14277",1818,"181802",NA,"6","","kendal williams","181809"
"14287",1819,"181902",NA,"4","","john meaux","181909"
"14297",1821,"182102",0,"3","","kk","182109"
"14307",1822,"182202",0,"6","","vs","182209"
"14317",1823,"182302",NA,"1","","fs","182309"
"14327",1824,"182402",NA,"6","","bc","182409"
"14337",1829,"182902",NA,"8","academic","pc","182909"
"14347",1830,"183002",NA,"6","","zh","183009"
"14357",1831,"183102",NA,"1","","ag","183109"
"14367",1832,"183202",NA,"4","","sl","183209"
"14377",1833,"183302",NA,"1","","br","183309"
"14387",1834,"183402",0,"1","","jl","183409"
"14397",1837,"183702",NA,"1","","hw","183709"
"14407",1838,"183802",NA,"6","","mh","183809"
"14417",1839,"183902",10,"1","","rt","183909"
"14427",1841,"184102",NA,"1","","go","184109"
"14437",1842,"184202",3,"8","academic","ja","184209"
"14447",1843,"184302",NA,"1","","jl","184309"
"14457",1845,"184502",NA,"1","","hm","184509"
"14467",1846,"184602",5,"1","","rb","184609"
"14477",1847,"184702",7,"3","","i.g","184709"
"14487",1848,"184802",0,"8","academic","ch","184809"
"14497",1849,"184902",NA,"1","","dm","184909"
"14507",1851,"185102",NA,"1","","dad/tn","185109"
"14517",1852,"185202",5,"4","","sd","185209"
"14527",1855,"185502",8,"1","","sl","185509"
"14537",1859,"185902",NA,"1","","ay","185909"
"14547",1860,"186002",1,"1","","sd","186009"
"14557",1862,"186202",0,"4","","ah","186209"
"14567",1863,"186302",NA,"8","academic","ashley m my adviser","186309"
"14577",1864,"186402",NA,"1","","sp","186409"
"14587",1868,"186802",NA,"4","","tm","186809"
"14597",1869,"186902",NA,"1","","ad","186909"
"14607",1871,"187102",NA,"1","","rg","187109"
"14617",1874,"187402",4,"1","","pr","187409"
"14627",1875,"187502",NA,"1","","mc","187509"
"14637",1877,"187702",NA,"1","","hs","187709"
"14647",1878,"187802",NA,"1","","mw","187809"
"14657",1880,"188002",NA,"1","","bb","188009"
"14667",1884,"188402",5,"1","","la","188409"
"14677",1885,"188502",NA,"4","","la","188509"
"14687",1886,"188602",NA,"1","","cb","188609"
"14697",1887,"188702",NA,"1","","sc","188709"
"14707",1888,"188802",NA,"1","","cac","188809"
"14717",1891,"189102",NA,"3","","as","189109"
"14727",1894,"189402",NA,"1","","ge","189409"
"14737",1897,"189702",NA,"5","","s.b","189709"
"14747",1898,"189802",NA,"1","","ad","189809"
"14757",1905,"190502",NA,"1","","stephanie ","190509"
"14767",1908,"190802",NA,"1","parentfig","cl","190809"
"14777",1910,"191002",NA,"4","","tn","191009"
"14787",1912,"191202",NA,"5","","cr","191209"
"14797",1916,"191602",8,"3","","tn","191609"
"14807",1918,"191802",NA,"1","","kl","191809"
"14817",1919,"191902",NA,"1","","jp","191909"
"14827",1920,"192002",NA,"1","","v.o","192009"
"14837",1921,"192102",7,"1","","gt","192109"
"14847",1924,"192402",10,"1","","jw","192409"
"14857",1926,"192602",NA,"1","","bpb","192609"
"14867",1928,"192802",NA,"1","","mb","192809"
"14877",1930,"193002",NA,"1","","dad","193009"
"14887",1937,"193702",NA,"3","","eg","193709"
"14897",1938,"193802",NA,"4","","bh","193809"
"14907",1939,"193902",0,"8","academic","ac","193909"
"14917",1941,"194102",NA,"1","","mh","194109"
"14927",1942,"194202",NA,"6","","jr","194209"
"14937",1943,"194302",9,"4","","lb","194309"
"14947",1952,"195202",6,"1","","eh","195209"
"14957",1954,"195402",NA,"4","","cm","195409"
"14967",1956,"195602",NA,"4","","cm","195609"
"14977",1958,"195802",NA,"1","","se","195809"
"14987",1961,"196102",0,"1","","rr","196109"
"14997",1963,"196302",5,"6","","ks","196309"
"15007",1965,"196502",NA,"1","","jt","196509"
"15017",1967,"196702",NA,"1","","jg","196709"
"15027",1969,"196902",0,"3","","gb","196909"
"15037",1970,"197002",NA,"6","","cc","197009"
"15047",1971,"197102",NA,"6","","a","197109"
"15057",1975,"197502",10,"1","","jp","197509"
"15067",1976,"197602",NA,"1","","dg","197609"
"15077",1978,"197802",NA,"1","","ja","197809"
"15087",1979,"197902",4,"3","","lv","197909"
"15097",1980,"198002",NA,"1","","cab","198009"
"15107",1983,"198302",NA,"1","","tb","198309"
"15117",1984,"198402",NA,"1","","db","198409"
"15127",1985,"198502",NA,"1","","lr","198509"
"15137",1986,"198602",NA,"1","","vk","198609"
"15147",1987,"198702",NA,"1","","gk","198709"
"15157",1989,"198902",10,"1","","kr","198909"
"15167",1990,"199002",NA,"1","","parents ","199009"
"15177",1991,"199102",NA,"1","","la","199109"
"15187",1993,"199302",NA,"6","","ad","199309"
"15197",1996,"199602",NA,"1","","cp","199609"
"15207",1997,"199702",NA,"1","","mp","199709"
"15217",1999,"199902",NA,"1","","cc","199909"
"15227",2000,"200002",NA,"1","","d","200009"
"15237",2001,"200102",4,"1","","kb","200109"
"15247",2002,"200202",NA,"4","","sa","200209"
"15267",2005,"200502",NA,"1","","s.o","200509"
"15277",2008,"200802",NA,"1","","mother","200809"
"15287",2009,"200902",NA,"5","","jh","200909"
"15297",2010,"201002",NA,"1","","dad","201009"
"15307",2011,"201102",NA,"1","","jb","201109"
"15317",2013,"201302",NA,"5","","mm","201309"
"15327",2014,"201402",NA,"1","","bn","201409"
"15337",2015,"201502",NA,"4","","pe","201509"
"15347",2016,"201602",NA,"1","","vr","201609"
"15357",2017,"201702",NA,"1","","rtm","201709"
"15367",2019,"201902",NA,"1","","jt","201909"
"15377",2021,"202102",NA,"4","","es","202109"
"15387",2022,"202202",10,"6","","ks","202209"
"15397",2023,"202302",3,"1","","lk","202309"
"15407",2024,"202402",NA,"1","","mom","202409"
"15417",2026,"202602",NA,"4","","kd","202609"
"15427",2028,"202802",NA,"1","","mb","202809"
"15437",2030,"203002",NA,"1","","my dad","203009"
"15447",2031,"203102",NA,"8","academic","km","203109"
"15457",2033,"203302",NA,"1","","mm","203309"
"15467",2034,"203402",NA,"1","","ph","203409"
"15477",2035,"203502",NA,"1","","sm","203509"
"15487",2036,"203602",NA,"1","","am","203609"
"15497",2037,"203702",2,"8","academic","jb","203709"
"15507",2038,"203802",NA,"1","","dj","203809"
"15517",2039,"203902",4,"1","","cc","203909"
"15527",2041,"204102",NA,"6","","km","204109"
"15537",2043,"204302",NA,"6","","rp","204309"
"15547",2044,"204402",NA,"6","","js","204409"
"15557",2045,"204502",3,"1","","jd","204509"
"15567",2047,"204702",NA,"1","","bp","204709"
"15577",2048,"204802",NA,"8","academic","bd","204809"
"15587",2049,"204902",10,"3","","be","204909"
"15597",2051,"205102",0,"4","","ks","205109"
"15617",2053,"205302",NA,"6","","am","205309"
"15627",2054,"205402",NA,"1","","as","205409"
"15637",2055,"205502",NA,"1","","k.r","205509"
"15647",2059,"205902",NA,"1","","tc","205909"
"15657",2061,"206102",NA,"1","","jf","206109"
"15667",2064,"206402",NA,"6","","es","206409"
"15677",2080,"208002",NA,"1","","dad","208009"
"15687",2081,"208102",NA,"1","","dad","208109"
"15697",2082,"208202",NA,"6","","od","208209"
"15707",2084,"208402",NA,"1","","mf","208409"
"15717",2085,"208502",NA,"7","","jb","208509"
"15727",2086,"208602",NA,"8","academic","kf","208609"
"15737",2087,"208702",NA,"1","","kr","208709"
"15747",2088,"208802",NA,"3","","tj","208809"
"15757",2089,"208902",10,"1","","jf","208909"
"15767",2090,"209002",10,"6","","cf","209009"
"15777",2092,"209202",10,"1","","jb","209209"
"15787",2093,"209302",NA,"1","","ct","209309"
"15797",2094,"209402",7,"1","","cj","209409"
"15807",2095,"209502",NA,"1","","jj","209509"
"15817",2096,"209602",NA,"1","","hf","209609"
"15827",2097,"209702",10,"1","","mf","209709"
"15837",2098,"209802",NA,"4","","rv","209809"
"15847",2099,"209902",NA,"1","","dw","209909"
"15857",2100,"210002",NA,"8","academic","hw","210009"
"15867",2101,"210102",7,"1","","jj","210109"
"15877",2102,"210202",NA,"4","","ll","210209"
"15887",2104,"210402",NA,"10","othr_adults","mi","210409"
"15897",2105,"210502",NA,"6","","fa","210509"
"15907",2106,"210602",NA,"8","academic","rc","210609"
"15917",2108,"210802",NA,"5","","jp","210809"
"15927",2110,"211002",NA,"1","","mm","211009"
"15937",2111,"211102",0,"6","","mc","211109"
"15947",2112,"211202",NA,"1","","sf","211209"
"15957",2116,"211602",NA,"1","parentfig","jg","211609"
"15967",2117,"211702",NA,"5","","eo","211709"
"15977",2119,"211902",NA,"1","","gr","211909"
"15987",2120,"212002",2,"1","","jb","212009"
"15997",2121,"212102",NA,"1","","kd","212109"
"16007",2122,"212202",0,"1","","eb","212209"
"16017",2123,"212302",1,"3","","gb","212309"
"16027",2124,"212402",NA,"1","","ma","212409"
"16037",2125,"212502",6,"1","","ks","212509"
"16047",2126,"212602",NA,"1","","bb","212609"
"16057",2128,"212802",10,"4","","jh","212809"
"16067",2130,"213002",8,"1","","an ","213009"
"16077",2131,"213102",NA,"9","mentalhealth","ac","213109"
"16087",2133,"213302",NA,"1","","dl","213309"
"16097",2134,"213402",10,"1","","lb","213409"
"16107",2135,"213502",0,"1","","md","213509"
"16117",2139,"213902",NA,"6","","dw","213909"
"16127",2140,"214002",1,"1","","wc","214009"
"16137",2141,"214102",7,"1","","tc","214109"
"16147",2143,"214302",0,"1","","father","214309"
"16157",2144,"214402",NA,"1","","cw","214409"
"16167",2145,"214502",9,"7","","al","214509"
"16177",2146,"214602",NA,"1","","bj","214609"
"16187",2147,"214702",NA,"1","","g","214709"
"16197",2148,"214802",NA,"7","","sm","214809"
"16207",2149,"214902",NA,"8","academic","nr","214909"
"16217",2151,"215102",NA,"1","","gb","215109"
"16227",2152,"215202",9,"1","","mc","215209"
"16237",2153,"215302",-7,"6","","az","215309"
"16247",2155,"215502",0,"1","","st","215509"
"16257",2156,"215602",NA,"4","","ta","215609"
"16267",2158,"215802",10,"1","","qm","215809"
"16277",2159,"215902",NA,"1","","bf","215909"
"16287",2160,"216002",NA,"1","","dw","216009"
"16297",2161,"216102",NA,"1","","ca","216109"
"16307",2162,"216202",NA,"1","","maria","216209"
"16317",2163,"216302",NA,"1","","ls","216309"
"16327",2165,"216502",NA,"4","","kk","216509"
"16337",2167,"216702",8,"1","","bb","216709"
"16347",2168,"216802",NA,"1","","bl","216809"
"16357",2169,"216902",NA,"6","","lc","216909"
"16367",2170,"217002",NA,"3","","tg","217009"
"16377",2172,"217202",NA,"1","","bs","217209"
"16387",2173,"217302",NA,"1","","r.s","217309"
"16397",2174,"217402",NA,"1","","jm","217409"
"16407",2175,"217502",NA,"6","","jc","217509"
"16417",2176,"217602",0,"6","","rl","217609"
"16427",2177,"217702",NA,"6","","kg","217709"
"16437",2179,"217902",NA,"1","","ah","217909"
"16447",2180,"218002",NA,"6","","ca","218009"
"16457",2182,"218202",NA,"6","","tg","218209"
"16467",2185,"218502",NA,"4","","to","218509"
"16477",2186,"218602",NA,"4","","sr","218609"
"16487",2189,"218902",NA,"1","","jl","218909"
"16497",2190,"219002",NA,"1","","bm","219009"
"16507",2191,"219102",-10,"3","","la","219109"
"16517",2192,"219202",NA,"6","","ca","219209"
"16527",2194,"219402",NA,"4","","ke","219409"
"16537",2195,"219502",NA,"1","","hl","219509"
"16547",2196,"219602",0,"1","","jd","219609"
"16557",2199,"219902",NA,"1","","ln","219909"
"16567",2201,"220102",9,"1","","bl","220109"
"16577",2202,"220202",0,"1","","rb","220209"
"16587",2205,"220502",0,"1","","wr","220509"
"16597",2206,"220602",NA,"4","","lt","220609"
"16607",2208,"220802",-3,"1","","b.a.","220809"
"16617",2209,"220902",0,"3","","ks","220909"
"16627",2210,"221002",5,"1","","lh","221009"
"16637",2218,"221802",0,"4","","pl","221809"
"16647",2219,"221902",9,"6","","mc","221909"
"16657",2220,"222002",NA,"1","","kr","222009"
"16667",2221,"222102",NA,"1","","mg","222109"
"16677",2222,"222202",NA,"1","","jp","222209"
"16687",2224,"222402",NA,"4","","gm","222409"
"16697",2225,"222502",NA,"1","","ac","222509"
"16707",2229,"222902",7,"4","","mm","222909"
"16717",2230,"223002",NA,"1","","et","223009"
"16727",2232,"223202",0,"6","","al","223209"
"16737",2233,"223302",NA,"1","","dad","223309"
"16747",2234,"223402",NA,"1","","dad","223409"
"16757",2236,"223602",NA,"1","","ls","223609"
"16767",2238,"223802",NA,"1","","rp","223809"
"16777",2239,"223902",NA,"1","","pm","223909"
"16787",2240,"224002",0,"6","","fv","224009"
"16797",2241,"224102",2,"1","","dg","224109"
"16807",2242,"224202",NA,"4","","dp","224209"
"16817",2244,"224402",10,"1","","cec","224409"
"16827",2245,"224502",10,"6","","je","224509"
"16837",2246,"224602",NA,"1","","rb","224609"
"16847",2248,"224802",NA,"1","","jz","224809"
"16857",2249,"224902",10,"1","","rb","224909"
"16867",2250,"225002",0,"1","","dad","225009"
"16877",2251,"225102",NA,"5","","ed","225109"
"16887",2253,"225302",NA,"8","academic","jl","225309"
"16897",2254,"225402",9,"6","","kf","225409"
"16907",2255,"225502",NA,"6","","l.s","225509"
"16917",2260,"226002",10,"6","","tj","226009"
"16927",2261,"226102",7,"1","","rj","226109"
"16937",2265,"226502",NA,"1","","dad","226509"
"16947",2266,"226602",NA,"1","","dad","226609"
"16957",2269,"226902",NA,"1","","ep","226909"
"16967",2270,"227002",NA,"1","","mm","227009"
"16977",2271,"227102",NA,"1","","dj","227109"
"16987",2274,"227402",NA,"5","","nik","227409"
"16997",2277,"227702",NA,"1","","ja","227709"
"17007",2278,"227802",1,"6","","mc","227809"
"17017",2279,"227902",9,"1","parentfig","sa","227909"
"17027",2284,"228402",NA,"5","","wg","228409"
"17037",2285,"228502",NA,"1","","dad","228509"
"17047",2287,"228702",7,"1","","dm","228709"
"17057",2290,"229002",NA,"6","","lp","229009"
"17067",2293,"229302",NA,"1","parentfig","hl","229309"
"17077",2294,"229402",NA,"3","","a.e","229409"
"17087",2302,"230202",NA,"8","academic","nj","230209"
"17097",2306,"230602",1,"6","","ym","230609"
"17107",2307,"230702",NA,"4","","cc","230709"
"17117",2308,"230802",NA,"4","","kz","230809"
"17127",2309,"230902",10,"1","","hw","230909"
"17147",2311,"231102",6,"1","","el","231109"
"17157",2312,"231202",NA,"1","","bs","231209"
"17167",2314,"231402",NA,"1","","sm","231409"
"17177",2318,"231802",10,"1","","bl","231809"
"17187",2322,"232202",NA,"6","","jr","232209"
"17197",2328,"232802",10,"3","","dr","232809"
"17207",2330,"233002",2,"3","","aliyah o ","233009"
"17217",2331,"233102",NA,"1","","blf","233109"
"17227",2332,"233202",NA,"1","","cj","233209"
"17237",2333,"233302",0,"1","","hb","233309"
"17247",2334,"233402",10,"1","","kw","233409"
"17257",2335,"233502",NA,"1","parentfig","bw","233509"
"17267",2336,"233602",NA,"6","","id","233609"
"17277",2337,"233702",NA,"3","","ad","233709"
"17287",2338,"233802",NA,"3","","tt","233809"
"17297",2341,"234102",NA,"1","","chris","234109"
"17307",2343,"234302",3,"1","","nf","234309"
"17317",2345,"234502",NA,"4","","rw","234509"
"17327",2347,"234702",10,"1","","t.l","234709"
"17337",2348,"234802",NA,"1","","bb","234809"
"17347",2349,"234902",NA,"1","","sm","234909"
"17357",2351,"235102",10,"1","","sc","235109"
"17367",2354,"235402",NA,"1","","mm","235409"
"17377",2355,"235502",NA,"1","","jb","235509"
"17387",2356,"235602",NA,"6","","tb","235609"
"17397",2358,"235802",NA,"1","","ah","235809"
"17407",2359,"235902",8,"1","","ad","235909"
"17417",2360,"236002",NA,"5","","ch","236009"
"17427",2361,"236102",0,"6","","eb","236109"
"17437",2363,"236302",NA,"1","","mb","236309"
"17447",2366,"236602",NA,"5","","rl","236609"
"17457",2367,"236702",NA,"1","","richard","236709"
"17467",2368,"236802",NA,"4","","j.v","236809"
"17477",2371,"237102",NA,"8","academic","roe","237109"
"17487",2372,"237202",NA,"3","","ks","237209"
"17497",2373,"237302",0,"1","","cd","237309"
"17507",2374,"237402",NA,"1","","pk","237409"
"17517",2379,"237902",NA,"1","","db","237909"
"17527",2383,"238302",4,"1","","kd","238309"
"17537",2385,"238502",NA,"3","","og","238509"
"17547",2386,"238602",NA,"5","","tjd","238609"
"17557",2387,"238702",NA,"1","","tw","238709"
"17567",2389,"238902",3,"1","","cf","238909"
"17577",2393,"239302",1,"1","","b","239309"
"17587",2395,"239502",NA,"1","","cl","239509"
"17597",2396,"239602",NA,"1","","jw","239609"
"17607",2397,"239702",NA,"1","","dad","239709"
"17617",2399,"239902",9,"1","","jc","239909"
"17627",2400,"240002",NA,"1","","mc","240009"
"17637",2401,"240102",NA,"3","","ar","240109"
"17647",2403,"240302",NA,"1","","tl","240309"
"17657",2405,"240502",NA,"1","","sc","240509"
"17667",2406,"240602",NA,"6","","bf","240609"
"17677",2408,"240802",NA,"1","","kb","240809"
"17687",2409,"240902",NA,"6","","dj","240909"
"17707",2412,"241202",NA,"1","","cc","241209"
"17717",2413,"241302",NA,"1","","mc","241309"
"17727",2414,"241402",NA,"1","","dc","241409"
"17737",2416,"241602",NA,"6","","at","241609"
"17747",2417,"241702",NA,"8","academic","ks","241709"
"17757",2419,"241902",NA,"1","","ds","241909"
"17767",2420,"242002",NA,"1","","sg","242009"
"17777",2421,"242102",NA,"1","","hm","242109"
"17787",2422,"242202",NA,"1","","d.f.","242209"
"17797",2424,"242402",NA,"1","","hl","242409"
"17807",2425,"242502",NA,"4","","js","242509"
"17817",2426,"242602",NA,"1","","a","242609"
"17827",2427,"242702",NA,"4","","rl","242709"
"17837",2429,"242902",10,"1","","cb","242909"
"17847",2431,"243102",NA,"1","","sr","243109"
"17857",2433,"243302",NA,"1","","jc","243309"
"17867",2435,"243502",NA,"5","","jh","243509"
"17877",2438,"243802",NA,"1","","ic","243809"
"17887",2439,"243902",0,"1","","jr","243909"
"17897",2451,"245102",NA,"1","","bt","245109"
"17907",2452,"245202",NA,"1","","pd","245209"
"17927",2454,"245402",NA,"1","parentfig","mc","245409"
"17937",2455,"245502",1,"1","","jh","245509"
"17947",2458,"245802",NA,"8","academic","cl","245809"
"17957",2462,"246202",NA,"4","","d.g","246209"
"17967",2463,"246302",NA,"1","","ss","246309"
"17977",2464,"246402",0,"6","","dm","246409"
"17987",2466,"246602",10,"4","","dp","246609"
"17997",2467,"246702",6,"6","","ag","246709"
"18007",2468,"246802",NA,"4","","vb","246809"
